textbox22,Textbox9
generated on 13/04/2021 00:54:33 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Paraguay,Region of the Americas of WHO,Temperate South America,2018,9,2018-02-26,2018-03-04,,65,0,0,1,,0,1,0,0,2,2,3,62,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,10,2018-03-05,2018-03-11,,78,0,0,1,,0,1,0,0,1,1,2,76,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,11,2018-03-12,2018-03-18,,81,0,0,0,,0,0,0,0,1,1,1,80,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,12,2018-03-19,2018-03-25,,70,0,0,0,,0,0,0,0,3,3,3,67,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,13,2018-03-26,2018-04-01,,76,0,0,0,,0,0,0,0,0,0,0,76,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,14,2018-04-02,2018-04-08,,83,0,1,0,,0,1,0,0,0,0,1,82,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,15,2018-04-09,2018-04-15,,97,0,1,0,,0,1,0,0,2,2,3,94,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,16,2018-04-16,2018-04-22,,94,0,0,0,,0,0,0,0,1,1,1,93,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,17,2018-04-23,2018-04-29,,76,0,0,0,,0,0,0,0,0,0,0,76,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,18,2018-04-30,2018-05-06,,120,0,0,0,,0,0,0,0,1,1,1,119,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,19,2018-05-07,2018-05-13,,99,0,0,0,,0,0,0,0,1,1,1,98,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,20,2018-05-14,2018-05-20,,129,0,0,3,,0,3,0,0,0,0,3,126,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,21,2018-05-21,2018-05-27,,156,0,1,2,,0,3,0,0,1,1,4,152,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,22,2018-05-28,2018-06-03,,144,0,1,2,,0,3,0,0,4,4,7,137,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,23,2018-06-04,2018-06-10,,180,0,3,1,,0,4,0,0,7,7,11,169,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,24,2018-06-11,2018-06-17,,200,0,1,4,,0,5,0,0,6,6,11,189,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,25,2018-06-18,2018-06-24,,231,0,2,9,,0,11,0,0,9,9,20,211,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,26,2018-06-25,2018-07-01,,213,0,3,16,,0,19,0,0,11,11,30,183,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,27,2018-07-02,2018-07-08,,235,0,6,20,,0,26,0,0,8,8,34,201,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,28,2018-07-09,2018-07-15,,255,0,8,24,,0,32,0,0,11,11,43,212,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,29,2018-07-16,2018-07-22,,262,0,2,30,,0,32,0,0,18,18,50,212,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,30,2018-07-23,2018-07-29,,188,0,2,20,,0,22,0,0,6,6,28,160,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,31,2018-07-30,2018-08-05,,209,0,5,34,,0,39,0,0,15,15,54,155,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,32,2018-08-06,2018-08-12,,309,0,4,76,,0,80,0,0,31,31,111,198,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,33,2018-08-13,2018-08-19,,303,0,0,80,,0,80,0,0,24,24,104,199,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,34,2018-08-20,2018-08-26,,307,0,2,65,,0,67,0,0,25,25,92,215,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,35,2018-08-27,2018-09-02,,237,0,5,50,,0,55,0,0,18,18,73,164,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,36,2018-09-03,2018-09-09,,212,0,4,26,,0,30,0,0,13,13,43,169,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,37,2018-09-10,2018-09-16,,229,0,2,36,,0,38,0,0,16,16,54,175,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,38,2018-09-17,2018-09-23,,172,0,7,17,,0,24,0,0,10,10,34,138,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,39,2018-09-24,2018-09-30,,134,0,2,7,,0,9,0,0,3,3,12,122,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,40,2018-10-01,2018-10-07,,142,0,3,12,,0,15,0,0,5,5,20,122,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,41,2018-10-08,2018-10-14,,125,0,4,6,,0,10,0,0,5,5,15,110,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,42,2018-10-15,2018-10-21,,147,0,0,8,,0,8,0,0,1,1,9,138,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,43,2018-10-22,2018-10-28,,133,0,1,6,,0,7,0,0,1,1,8,125,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,44,2018-10-29,2018-11-04,,144,0,1,3,,0,4,0,0,5,5,9,135,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,45,2018-11-05,2018-11-11,,92,0,1,3,,0,4,0,0,0,0,4,88,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,46,2018-11-12,2018-11-18,,76,0,0,0,,0,0,0,0,2,2,2,74,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,47,2018-11-19,2018-11-25,,74,0,0,0,,0,0,0,0,0,0,0,74,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,48,2018-11-26,2018-12-02,,91,0,4,0,,0,4,0,0,0,0,4,87,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,49,2018-12-03,2018-12-09,,59,0,1,1,,0,2,0,0,0,0,2,57,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,50,2018-12-10,2018-12-16,,73,0,0,0,,0,0,0,0,0,0,0,73,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,51,2018-12-17,2018-12-23,,65,0,0,1,,0,1,0,0,0,0,1,64,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2018,52,2018-12-24,2018-12-30,,59,0,0,0,,0,0,0,0,0,0,0,59,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,1,2018-12-31,2019-01-06,,157,0,0,0,,0,0,0,0,0,0,0,157,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,2,2019-01-07,2019-01-13,,127,0,4,0,,0,4,0,0,0,0,4,123,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,3,2019-01-14,2019-01-20,,158,0,6,2,,0,8,0,0,2,2,10,148,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,4,2019-01-21,2019-01-27,,153,0,8,0,,0,8,0,0,2,2,10,143,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,5,2019-01-28,2019-02-03,,120,0,2,0,,0,2,0,0,0,0,2,118,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,6,2019-02-04,2019-02-10,,128,0,2,0,,0,2,0,0,0,0,2,126,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,7,2019-02-11,2019-02-17,,139,0,0,2,,0,2,0,0,0,0,2,137,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,8,2019-02-18,2019-02-24,,167,0,0,0,,0,0,0,0,0,0,0,167,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,9,2019-02-25,2019-03-03,,174,0,4,0,,0,4,0,0,0,0,4,170,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,10,2019-03-04,2019-03-10,,135,0,0,0,,0,0,0,0,0,0,0,135,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,11,2019-03-11,2019-03-17,,193,0,2,0,,0,2,0,0,0,0,2,191,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,12,2019-03-18,2019-03-24,,240,0,2,0,,0,2,0,0,0,0,2,238,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,13,2019-03-25,2019-03-31,,258,0,7,2,,0,9,0,0,0,0,9,249,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,14,2019-04-01,2019-04-07,,284,0,6,2,,0,8,0,0,0,0,8,276,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,15,2019-04-08,2019-04-14,,234,0,1,0,,0,1,0,0,0,0,1,233,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,16,2019-04-15,2019-04-21,,295,0,11,0,,0,11,0,0,0,0,11,284,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,17,2019-04-22,2019-04-28,,276,0,6,0,,0,6,0,0,0,0,6,270,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,18,2019-04-29,2019-05-05,,351,0,20,1,,0,21,0,0,0,0,21,330,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,19,2019-05-06,2019-05-12,,428,0,18,2,,0,20,0,0,0,0,20,408,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,20,2019-05-13,2019-05-19,,554,0,45,2,,0,47,0,0,0,0,47,507,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,21,2019-05-20,2019-05-26,,599,0,83,5,,0,88,0,0,3,3,91,508,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,22,2019-05-27,2019-06-02,,628,0,105,2,,0,107,0,0,0,0,107,521,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,23,2019-06-03,2019-06-09,,726,0,158,11,,0,169,0,0,2,2,171,555,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,24,2019-06-10,2019-06-16,,614,0,131,2,,0,133,0,0,0,0,133,481,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,25,2019-06-17,2019-06-23,,544,0,97,7,,0,104,0,0,8,8,112,432,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,26,2019-06-24,2019-06-30,,549,0,106,0,,0,106,0,0,3,3,109,440,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,27,2019-07-01,2019-07-07,,449,0,61,0,,0,61,0,0,3,3,64,385,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,28,2019-07-08,2019-07-14,,534,0,52,2,,0,54,0,0,3,3,57,477,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,29,2019-07-15,2019-07-21,,441,0,39,3,,0,42,0,0,3,3,45,396,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,30,2019-07-22,2019-07-28,,362,0,41,1,,0,42,0,0,3,3,45,317,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,31,2019-07-29,2019-08-04,,376,0,24,9,,0,33,0,0,4,4,37,339,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,32,2019-08-05,2019-08-11,,416,0,25,6,,0,31,0,0,7,7,38,378,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,33,2019-08-12,2019-08-18,,433,0,19,2,,0,21,0,0,9,9,30,403,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,34,2019-08-19,2019-08-25,,405,0,10,2,,0,12,0,0,8,8,20,385,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,35,2019-08-26,2019-09-01,,407,0,10,4,,0,14,0,0,6,6,20,387,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,36,2019-09-02,2019-09-08,,420,0,10,0,,0,10,0,0,4,4,14,406,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,37,2019-09-09,2019-09-15,,418,0,8,0,,0,8,0,0,4,4,12,406,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,38,2019-09-16,2019-09-22,,411,0,6,1,,0,7,0,0,11,11,18,393,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,39,2019-09-23,2019-09-29,,354,0,5,0,,0,5,0,0,11,11,16,338,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,40,2019-09-30,2019-10-06,,397,0,12,1,,0,13,0,0,6,6,19,378,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,41,2019-10-07,2019-10-13,,369,0,8,3,,0,11,0,0,11,11,22,347,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,42,2019-10-14,2019-10-20,,324,0,21,2,,0,23,0,0,15,15,38,286,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,43,2019-10-21,2019-10-27,,391,0,0,3,,0,3,0,0,13,13,16,375,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,44,2019-10-28,2019-11-03,,356,0,11,0,,0,11,0,0,5,5,16,340,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,45,2019-11-04,2019-11-10,,295,0,2,0,,0,2,0,0,7,7,9,286,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,46,2019-11-11,2019-11-17,,275,0,5,0,,0,5,0,0,9,9,14,261,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,47,2019-11-18,2019-11-24,,330,0,1,3,,0,4,0,0,18,18,22,308,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,48,2019-11-25,2019-12-01,,290,0,2,0,,0,2,0,0,13,13,15,275,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,49,2019-12-02,2019-12-08,,264,0,0,2,,0,2,0,0,9,9,11,253,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,50,2019-12-09,2019-12-15,,187,0,0,2,,0,2,0,0,9,9,11,176,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,51,2019-12-16,2019-12-22,,151,0,0,0,,0,0,0,0,2,2,2,149,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2019,52,2019-12-23,2019-12-29,,67,0,0,0,,0,0,0,0,3,3,3,64,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,1,2019-12-30,2020-01-05,,108,0,0,0,,0,0,0,0,11,11,11,97,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,2,2020-01-06,2020-01-12,,132,0,2,0,,0,2,0,0,6,6,8,124,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,3,2020-01-13,2020-01-19,,97,0,0,0,,0,0,0,0,6,6,6,91,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,4,2020-01-20,2020-01-26,,102,0,0,0,,0,0,0,0,3,3,3,99,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,5,2020-01-27,2020-02-02,,127,0,0,0,,0,0,0,0,3,3,3,124,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,6,2020-02-03,2020-02-09,,125,0,0,0,,0,0,0,0,11,11,11,114,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,7,2020-02-10,2020-02-16,,92,0,0,0,,0,0,0,0,2,2,2,90,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,8,2020-02-17,2020-02-23,,124,0,0,0,,0,0,0,0,4,4,4,120,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,9,2020-02-24,2020-03-01,,156,0,0,0,,0,0,0,0,7,7,7,149,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,10,2020-03-02,2020-03-08,,283,0,0,0,,0,0,0,0,13,13,13,270,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,11,2020-03-09,2020-03-15,,496,0,0,0,,0,0,0,0,13,13,13,483,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,12,2020-03-16,2020-03-22,,426,0,0,0,,0,0,0,0,11,11,11,415,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,13,2020-03-23,2020-03-29,,380,0,0,0,,0,0,0,0,2,2,2,378,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,14,2020-03-30,2020-04-05,,373,0,0,0,,0,0,0,0,0,0,0,373,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,15,2020-04-06,2020-04-12,,232,0,0,0,,0,0,0,0,0,0,0,232,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,16,2020-04-13,2020-04-19,,327,0,0,0,,0,0,0,0,0,0,0,327,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,17,2020-04-20,2020-04-26,,379,0,0,0,,0,0,0,0,1,1,1,378,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,18,2020-04-27,2020-05-03,,458,0,0,0,,0,0,0,0,0,0,0,458,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,19,2020-05-04,2020-05-10,,417,0,0,0,,0,0,0,0,0,0,0,417,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,20,2020-05-11,2020-05-17,,338,0,0,0,,0,0,0,0,0,0,0,338,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,21,2020-05-18,2020-05-24,,409,0,0,0,,0,0,0,0,0,0,0,409,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,22,2020-05-25,2020-05-31,,542,0,0,0,,0,0,0,0,0,0,0,542,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,23,2020-06-01,2020-06-07,,484,0,0,0,,0,0,0,0,0,0,0,484,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,24,2020-06-08,2020-06-14,,499,0,0,0,,0,0,0,0,0,0,0,499,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,25,2020-06-15,2020-06-21,,497,0,0,0,,0,0,0,0,0,0,0,497,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,26,2020-06-22,2020-06-28,,179,0,0,0,,0,0,0,0,2,2,2,177,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,27,2020-06-29,2020-07-05,,138,0,0,0,,0,0,0,0,0,0,0,138,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,28,2020-07-06,2020-07-12,,13,0,0,0,,0,0,0,0,0,0,0,13,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,29,2020-07-13,2020-07-19,,13,0,0,0,,0,0,0,0,0,0,0,13,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,30,2020-07-20,2020-07-26,,17,0,0,0,,0,0,0,0,0,0,0,17,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,31,2020-07-27,2020-08-02,,21,0,0,0,,0,0,0,0,0,0,0,21,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,32,2020-08-03,2020-08-09,,60,0,0,0,,0,0,0,0,0,0,0,60,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,33,2020-08-10,2020-08-16,,100,0,0,0,,0,0,0,0,0,0,0,100,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,34,2020-08-17,2020-08-23,,38,0,0,0,,0,0,0,0,0,0,0,38,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,35,2020-08-24,2020-08-30,,85,0,0,0,,0,0,0,0,0,0,0,85,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,36,2020-08-31,2020-09-06,,76,0,0,0,,0,0,0,0,0,0,0,76,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,37,2020-09-07,2020-09-13,,199,0,0,0,,0,0,0,0,0,0,0,199,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,38,2020-09-14,2020-09-20,,496,0,0,0,,0,0,0,0,0,0,0,496,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,39,2020-09-21,2020-09-27,,382,0,0,0,,0,0,0,0,0,0,0,382,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,40,2020-09-28,2020-10-04,,444,0,0,0,,0,0,0,0,0,0,0,444,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,41,2020-10-05,2020-10-11,,500,0,0,0,,0,0,0,0,0,0,0,500,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,42,2020-10-12,2020-10-18,,341,0,0,0,,0,0,0,0,0,0,0,341,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,43,2020-10-19,2020-10-25,,441,0,0,0,,0,0,0,0,0,0,0,441,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,44,2020-10-26,2020-11-01,,324,0,0,0,,0,0,0,0,0,0,0,324,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,45,2020-11-02,2020-11-08,,290,0,0,0,,0,0,0,0,0,0,0,290,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,46,2020-11-09,2020-11-15,,111,0,0,0,,0,0,0,0,0,0,0,111,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,47,2020-11-16,2020-11-22,,187,0,0,0,,0,0,0,0,0,0,0,187,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,48,2020-11-23,2020-11-29,,64,0,0,0,,0,0,0,0,0,0,0,64,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,49,2020-11-30,2020-12-06,,120,0,0,0,,0,0,0,0,0,0,0,120,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,50,2020-12-07,2020-12-13,,51,0,0,0,,0,0,0,0,0,0,0,51,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,51,2020-12-14,2020-12-20,,20,0,0,0,,0,0,0,0,0,0,0,20,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,52,2020-12-21,2020-12-27,,26,0,0,0,,0,0,0,0,0,0,0,26,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2020,53,2020-12-28,2021-01-03,,14,0,0,0,,0,0,0,0,0,0,0,14,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,1,2021-01-04,2021-01-10,,166,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,2,2021-01-11,2021-01-17,,176,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,3,2021-01-18,2021-01-24,,217,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,4,2021-01-25,2021-01-31,,239,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,5,2021-02-01,2021-02-07,,169,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,6,2021-02-08,2021-02-14,,205,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,7,2021-02-15,2021-02-21,,150,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,8,2021-02-22,2021-02-28,,66,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,9,2021-03-01,2021-03-07,,56,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,10,2021-03-08,2021-03-14,,39,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,11,2021-03-15,2021-03-21,,29,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,12,2021-03-22,2021-03-28,,7,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,13,2021-03-29,2021-04-04,,5,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,14,2021-04-05,2021-04-11,,0,,,,,,,,,,,,,No Report
Paraguay,Region of the Americas of WHO,Temperate South America,2021,15,2021-04-12,2021-04-18,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,1,2017-01-02,2017-01-08,,35,0,1,4,,0,5,0,0,0,0,5,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,2,2017-01-09,2017-01-15,,49,0,2,2,,0,4,0,0,0,0,4,45,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,3,2017-01-16,2017-01-22,,48,0,5,2,,0,7,0,1,0,1,8,40,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,4,2017-01-23,2017-01-29,,58,0,0,4,,0,4,0,0,0,0,4,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,5,2017-01-30,2017-02-05,,55,0,0,4,,0,4,0,0,0,0,4,51,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,6,2017-02-06,2017-02-12,,48,0,0,1,,0,1,0,0,0,0,1,47,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,7,2017-02-13,2017-02-19,,47,0,0,2,,0,2,0,0,0,0,2,45,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,8,2017-02-20,2017-02-26,,38,0,0,1,,0,1,0,0,0,0,1,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,9,2017-02-27,2017-03-05,,38,0,0,1,,0,1,0,0,0,0,1,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,10,2017-03-06,2017-03-12,,40,0,0,2,,0,2,0,0,0,0,2,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,11,2017-03-13,2017-03-19,,38,0,0,1,,0,1,0,0,0,0,1,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,12,2017-03-20,2017-03-26,,57,0,0,0,,0,0,0,0,0,0,0,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,13,2017-03-27,2017-04-02,,47,0,0,0,,0,0,0,0,0,0,0,47,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,14,2017-04-03,2017-04-09,,38,0,0,1,,0,1,0,0,0,0,1,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,15,2017-04-10,2017-04-16,,45,0,0,1,,0,1,0,0,0,0,1,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,16,2017-04-17,2017-04-23,,73,0,0,0,,0,0,0,1,0,1,1,72,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,17,2017-04-24,2017-04-30,,50,0,0,0,,0,0,0,0,0,0,0,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,18,2017-05-01,2017-05-07,,58,0,0,0,,0,0,0,0,0,0,0,58,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,19,2017-05-08,2017-05-14,,54,0,0,4,,0,4,0,0,0,0,4,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,20,2017-05-15,2017-05-21,,45,0,0,1,,0,1,0,0,0,0,1,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,21,2017-05-22,2017-05-28,,52,0,0,1,,0,1,0,0,0,0,1,51,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,22,2017-05-29,2017-06-04,,56,0,0,0,,0,0,0,0,3,3,3,53,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,23,2017-06-05,2017-06-11,,63,0,0,5,,0,5,0,3,5,8,13,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,24,2017-06-12,2017-06-18,,43,0,0,6,,0,6,0,0,0,0,6,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,25,2017-06-19,2017-06-25,,54,0,0,6,,0,6,0,0,0,0,6,48,No Report
